tsec,U_totV,iA,PW,m_Air,m_H2,RH_Air,RH_H2,P_Air_supply,P_H2_supply,P_Air_inlet,P_H2_inlet,T_1,T_2,T_3,T_4,T_Air_inlet,T_H2_inlet,T_Stack_inlet,T_Heater,m_Air_write,m_H2_write,Heater_power,i_write
1333.684,0.874,0.862,0.754,6.217,1.31,99.478,101.797,0.88,1.0,1.065,1.043,14.561,-64483.681,36.181,14.519,30.716,17.847,45.069,65.051,0.523,0.546,0,0.8
7549.893,0.575,15.037,8.646,6.153,1.298,61.076,89.731,0.909,0.975,1.097,1.018,13.563,-64254.187,22.155,13.553,30.733,18.701,24.185,61.673,0.523,0.546,0,15.0
9059.36,0.836,1.05,0.877,6.153,1.298,70.122,86.332,0.914,1.261,1.103,1.414,13.947,-64297.51,28.404,13.933,30.264,18.374,36.925,63.964,0.523,0.546,0,1.0
2062.931,0.602,15.037,9.06,6.217,1.298,99.307,100.268,0.892,0.975,1.072,1.013,14.508,-64414.214,25.568,14.446,30.577,18.168,28.458,61.977,0.523,0.546,0,15.0
2905.227,0.54,15.037,8.127,6.153,1.298,87.018,95.509,0.897,0.981,1.084,1.013,13.774,-64366.082,19.634,13.737,30.391,18.474,21.067,58.794,0.523,0.546,0,15.0
4833.448,0.955,0.112,0.107,6.217,1.286,81.215,94.32,0.892,1.0,1.072,1.043,13.74,-64298.258,35.241,13.7,30.301,18.099,44.379,65.47,0.523,0.546,0,0.0
128.612,0.86,0.112,0.096,5.26,1.298,93.675,101.967,0.816,0.848,0.959,1.082,14.572,-64728.3,34.761,14.477,28.589,17.845,43.671,65.156,0.523,0.546,0,0.0
8497.715,0.897,0.487,0.437,6.153,1.298,61.246,90.581,0.909,1.0,1.103,1.035,13.791,-64273.923,18.395,13.81,30.314,18.494,19.523,62.634,0.523,0.546,5,0.4
7721.328,0.564,15.037,8.493,6.217,1.298,61.929,90.751,0.909,0.975,1.103,1.013,13.604,-64253.531,21.211,13.568,30.626,18.721,22.963,61.028,0.523,0.546,0,15.0
10464.992,0.17,0.1,0.017,6.089,1.31,100.843,94.32,0.909,0.778,1.084,0.967,16.156,-64636.699,24.12,16.311,26.212,22.665,25.679,56.711,0.523,0.546,0,0.0
136.9,0.855,0.112,0.096,5.515,1.298,97.6,97.209,0.829,0.842,0.978,1.086,14.503,-64726.04,34.783,14.437,28.822,17.842,43.68,65.028,0.523,0.546,0,0.0
6450.781,0.452,36.075,16.323,6.217,1.298,59.54,87.182,0.888,0.943,1.078,0.979,13.701,-64261.949,35.306,13.682,30.881,18.445,44.469,65.105,0.523,0.546,0,36.0
8519.265,0.952,0.112,0.107,6.153,1.298,61.246,86.332,0.909,1.0,1.097,1.043,13.81,-64274.976,18.319,13.805,30.294,18.171,19.414,63.819,0.523,0.546,5,0.4
4821.254,0.892,0.862,0.769,6.217,1.31,81.728,94.659,0.888,1.013,1.084,1.043,13.802,-64298.451,35.211,13.765,30.294,18.164,44.392,65.302,0.523,0.546,0,0.8
76.331,0.885,0.112,0.099,-0.167,1.274,85.482,102.477,0.043,0.835,0.031,1.082,14.608,-64743.616,34.484,14.509,27.844,17.836,43.373,65.031,0.523,0.546,0,0.0
3279.055,0.647,10.05,6.507,6.153,1.286,85.312,96.019,0.901,0.988,1.084,1.022,14.089,-64354.073,18.464,14.059,30.454,18.542,19.345,64.287,0.523,0.546,5,10.0
4836.296,0.955,0.112,0.107,6.153,1.31,80.874,93.3,0.884,0.994,1.078,1.043,13.734,-64298.223,35.238,13.714,30.298,18.11,44.386,65.554,0.523,0.546,0,0.0
5069.568,0.677,15.037,10.183,6.153,1.286,75.754,89.731,0.884,0.994,1.078,1.013,13.683,-64293.012,35.221,13.643,30.334,18.212,44.595,65.289,0.523,0.546,0,15.0
9814.802,0.284,0.112,0.032,6.153,1.286,61.758,94.489,0.897,0.778,1.078,0.971,15.41,-64439.802,25.847,15.524,28.96,22.259,31.372,58.898,0.523,0.546,0,0.0
936.341,0.472,29.062,13.732,6.089,1.286,101.355,98.568,0.863,0.937,1.053,0.979,14.201,-64542.668,35.443,14.123,30.882,17.86,45.04,64.988,0.523,0.546,5,29.0
28.938,0.92,0.112,0.103,-0.231,0.009,87.018,96.189,0.077,0.277,0.075,0.225,14.555,-64756.964,34.23,14.481,28.75,17.963,42.928,65.961,0.523,0.546,0,0.0
66.325,0.895,0.112,0.1,-0.231,1.286,88.213,98.738,0.039,0.842,0.025,1.082,14.653,-64746.474,34.389,14.572,28.007,17.85,43.325,65.307,0.523,0.546,0,0.0
7403.034,0.585,15.037,8.796,6.217,1.286,61.588,87.352,0.909,0.975,1.097,1.018,13.672,-64255.036,23.236,13.627,30.77,19.003,25.479,62.24,0.523,0.546,0,15.0
136.33,0.855,0.112,0.096,5.515,1.286,91.797,94.15,0.824,0.842,0.984,1.082,14.532,-64726.153,34.794,14.454,28.837,17.843,43.689,65.033,0.523,0.546,0,0.0
1380.671,0.705,8.025,5.657,6.153,1.31,94.528,104.346,0.875,0.994,1.065,1.026,14.831,-64476.341,36.163,14.778,30.74,18.04,44.946,64.915,0.523,0.546,5,8.0
32.029,0.92,0.112,0.103,-0.231,0.009,83.605,96.699,0.065,0.277,0.056,0.221,14.569,-64756.132,34.226,14.484,28.657,17.899,42.963,65.636,0.523,0.546,0,0.0
3551.823,0.615,15.037,9.248,6.217,1.298,84.288,94.32,0.897,0.981,1.09,1.009,13.737,-64343.422,27.243,13.718,30.422,17.893,35.717,65.037,0.523,0.546,0,15.0
3183.445,0.887,0.487,0.432,6.153,1.298,84.458,95.509,0.897,1.007,1.084,1.03,13.821,-64357.735,18.773,13.825,30.452,18.122,19.791,59.279,0.523,0.546,5,0.4
4812.367,0.852,2.062,1.757,6.153,1.298,78.826,91.94,0.888,1.007,1.078,1.035,13.765,-64298.485,35.113,13.76,30.298,18.238,44.37,65.304,0.523,0.546,0,2.0
62.327,0.9,0.112,0.101,-0.231,1.274,88.042,99.418,0.048,0.823,0.031,1.082,14.675,-64747.557,34.378,14.591,28.083,17.852,43.294,65.04,0.523,0.546,0,0.0
27.757,0.92,0.112,0.103,-0.231,0.021,88.725,100.947,0.081,0.277,0.068,0.23,14.577,-64757.205,34.251,14.493,28.784,17.979,42.922,65.833,0.523,0.546,0,0.0
8503.114,0.895,0.487,0.436,6.153,1.298,61.417,88.881,0.914,1.007,1.097,1.039,13.8,-64274.151,18.382,13.793,30.289,18.438,19.502,63.04,0.523,0.546,5,0.4
172.61,0.84,0.112,0.094,5.77,1.261,97.088,99.248,0.85,0.829,1.022,1.073,14.584,-64715.629,34.841,14.477,29.416,17.802,43.742,64.949,0.523,0.546,5,0.0
69.752,0.892,0.112,0.1,-0.231,1.274,87.701,98.738,0.043,0.842,0.031,1.082,14.623,-64745.499,34.417,14.552,27.923,17.862,43.35,65.534,0.523,0.546,0,0.0
9046.215,0.94,0.112,0.105,6.153,1.286,62.271,83.613,0.914,1.229,1.109,1.393,13.917,-64296.911,28.126,13.931,30.281,18.422,36.701,64.174,0.523,0.546,0,0.0
8522.484,0.89,0.487,0.433,6.217,1.298,61.929,88.541,0.909,1.013,1.097,1.039,13.806,-64275.168,18.3,13.805,30.304,18.164,19.4,64.51,0.523,0.546,5,0.4
5213.294,0.665,15.037,9.999,6.153,1.298,53.907,87.862,0.884,0.988,1.078,1.018,13.711,-64289.485,35.171,13.647,30.302,18.564,44.406,65.155,0.523,0.546,0,15.0
6292.275,0.955,0.112,0.107,6.153,1.298,59.028,90.921,0.892,1.0,1.084,1.03,13.602,-64264.614,35.402,13.578,30.775,18.112,44.477,65.288,0.523,0.546,0,0.0
102.047,0.882,0.112,0.099,7.877,1.286,93.845,99.758,0.799,0.842,0.808,1.082,14.616,-64736.137,34.562,14.538,28.115,17.848,43.501,65.185,0.523,0.546,0,0.0
169.757,0.84,0.112,0.094,5.706,1.261,96.747,99.418,0.846,0.842,1.022,1.073,14.549,-64716.448,34.828,14.475,29.371,17.815,43.705,64.927,0.523,0.546,5,0.0
3203.143,0.85,1.05,0.892,6.153,1.298,85.141,95.509,0.892,1.0,1.09,1.026,13.827,-64356.882,18.728,13.834,30.45,18.02,19.674,60.345,0.523,0.546,5,1.0
6320.192,0.84,2.062,1.732,6.153,1.298,59.369,89.901,0.892,0.994,1.09,1.022,13.614,-64264.071,35.278,13.576,30.776,18.334,44.475,65.154,0.523,0.546,0,2.0
4835.727,0.955,0.112,0.107,6.153,1.298,81.215,93.64,0.892,1.0,1.072,1.043,13.734,-64298.272,35.24,13.709,30.304,18.095,44.378,65.523,0.523,0.546,0,0.0
4688.43,0.43,36.075,15.512,6.217,1.31,80.703,88.032,0.88,0.937,1.078,0.967,13.873,-64299.747,35.047,13.838,30.32,18.65,44.386,65.025,0.523,0.546,5,32.0
4826.98,0.89,0.862,0.767,6.217,1.298,79.679,93.13,0.888,1.0,1.078,1.043,13.778,-64298.441,35.27,13.756,30.304,18.162,44.394,65.391,0.523,0.546,0,0.8
4718.669,0.575,24.049,13.828,6.217,1.31,81.728,87.352,0.884,0.943,1.084,0.992,13.687,-64299.213,35.103,13.659,30.289,18.788,44.509,65.091,0.523,0.546,0,24.0
1313.971,0.882,0.862,0.761,6.153,1.286,96.406,101.627,0.88,1.0,1.072,1.043,14.471,-64486.75,36.277,14.439,30.817,17.791,45.076,65.204,0.523,0.546,0,0.8
166.317,0.842,0.112,0.094,5.643,1.286,96.576,95.849,0.846,0.842,1.015,1.082,14.554,-64717.472,34.831,14.469,29.348,17.788,43.693,64.967,0.523,0.546,0,0.0
3178.028,0.952,0.112,0.107,6.153,1.298,85.994,95.849,0.892,1.0,1.084,1.035,13.756,-64357.969,18.737,13.751,30.469,18.136,19.821,58.856,0.523,0.546,5,0.0
4858.662,0.84,2.062,1.732,6.281,1.298,79.167,91.77,0.888,1.0,1.078,1.039,13.809,-64297.911,35.169,13.782,30.318,18.049,44.328,65.288,0.523,0.546,0,2.0
181.202,0.895,0.112,0.1,5.77,1.335,97.259,103.157,0.854,0.912,1.028,1.145,14.58,-64713.013,34.99,14.487,29.49,17.832,43.798,65.77,0.523,0.546,0,0.0
136.042,0.856,0.112,0.096,5.451,1.286,95.723,94.489,0.824,0.842,0.984,1.086,14.532,-64726.153,34.794,14.454,28.837,17.843,43.689,65.033,0.523,0.546,0,0.0
8490.166,0.86,1.05,0.903,6.153,1.286,61.246,92.28,0.918,1.007,1.103,1.039,13.727,-64273.568,18.458,13.754,30.303,18.415,19.567,62.659,0.523,0.546,5,1.0
2605.523,0.557,15.037,8.383,6.217,1.286,93.333,95.169,0.892,0.975,1.072,1.013,13.828,-64380.35,21.002,13.799,30.492,19.046,22.825,59.914,0.523,0.546,0,15.0
154.328,0.847,0.112,0.095,5.706,1.298,95.894,100.268,0.841,0.842,1.015,1.082,14.456,-64721.102,34.803,14.366,29.167,17.825,43.661,65.12,0.523,0.546,0,0.0
3187.064,0.885,0.487,0.431,6.089,1.286,85.141,94.489,0.892,1.0,1.084,1.03,13.841,-64357.646,18.776,13.82,30.452,18.113,19.751,59.468,0.523,0.546,5,0.4
1296.204,0.845,2.062,1.742,6.217,1.298,99.99,93.13,0.884,1.0,1.072,1.035,14.354,-64489.333,36.324,14.263,30.817,17.761,45.216,64.993,0.523,0.546,5,2.0
5514.72,0.662,15.037,9.962,6.153,1.298,60.393,90.921,0.888,0.981,1.078,1.013,13.611,-64285.108,35.207,13.577,30.3,18.798,44.481,65.227,0.523,0.546,0,15.0
6270.866,0.854,2.062,1.762,6.153,1.298,61.076,87.692,0.897,1.0,1.078,1.035,13.602,-64264.965,35.441,13.554,30.759,18.216,44.563,64.879,0.523,0.546,5,2.0
10391.093,0.177,0.11,0.019,6.217,1.298,98.283,93.47,0.909,0.778,1.084,0.967,16.116,-64613.969,24.268,16.264,26.495,22.768,26.197,56.958,0.523,0.546,0,0.0
6165.695,0.55,28.05,15.427,6.217,1.298,59.028,89.731,0.892,0.943,1.084,0.984,13.499,-64266.332,35.305,13.508,30.677,18.103,44.755,65.401,0.523,0.546,0,28.0
3918.117,0.64,15.037,9.624,6.217,1.298,83.264,89.221,0.88,0.981,1.065,1.013,13.881,-64323.587,32.615,13.846,30.344,18.104,41.705,64.894,0.523,0.546,5,15.0
9006.495,0.875,1.05,0.918,6.153,1.298,61.246,89.731,0.918,0.994,1.103,1.022,13.897,-64295.184,27.261,13.923,30.299,17.94,35.864,64.608,0.523,0.546,0,1.0
50.324,0.91,0.112,0.102,-0.231,1.261,87.872,98.228,0.043,0.81,0.037,1.06,14.641,-64751.104,34.31,14.575,28.258,17.795,43.165,65.052,0.523,0.546,0,0.0
171.759,0.84,0.112,0.094,5.706,1.249,55.785,100.438,0.85,0.835,1.015,1.073,14.55,-64715.879,34.81,14.47,29.393,17.802,43.717,64.937,0.523,0.546,5,0.0
1331.971,0.875,0.862,0.754,6.153,1.298,100.16,101.117,0.88,0.994,1.078,1.035,14.559,-64483.967,36.233,14.535,30.697,17.841,45.069,65.01,0.523,0.546,0,0.8
1302.769,0.842,2.062,1.737,6.153,1.298,99.307,102.477,0.884,0.994,1.065,1.039,14.353,-64488.338,36.286,14.303,30.81,17.76,45.164,64.968,0.523,0.546,5,2.0
105.758,0.875,0.112,0.098,0.599,1.298,91.456,98.398,0.438,0.842,0.438,1.082,14.611,-64734.963,34.627,14.52,28.114,17.837,43.549,65.195,0.523,0.546,0,0.0
1524.657,0.442,35.062,15.515,6.153,1.298,102.721,98.568,0.875,0.931,1.065,0.967,14.379,-64454.595,35.901,14.303,30.782,18.172,45.082,64.555,0.523,0.546,0,35.0
1320.531,0.945,0.112,0.106,6.153,1.31,101.184,96.189,0.88,1.007,1.065,1.043,14.582,-64485.776,36.221,14.538,30.74,17.822,45.032,65.082,0.523,0.546,0,0.0
3185.461,0.885,0.487,0.431,6.153,1.286,84.97,94.659,0.897,0.994,1.084,1.026,13.84,-64357.65,18.728,13.827,30.442,18.125,19.775,59.557,0.523,0.546,5,0.4
4857.808,0.84,2.062,1.732,6.153,1.298,78.655,91.261,0.888,1.007,1.084,1.039,13.789,-64297.906,35.164,13.746,30.298,18.043,44.322,65.319,0.523,0.546,0,2.0
44.652,0.912,0.112,0.102,-0.167,1.274,89.579,102.137,0.048,0.791,0.043,1.022,14.564,-64752.968,34.287,14.473,28.391,17.722,43.082,65.184,0.523,0.546,0,0.0
9033.643,0.947,0.112,0.106,6.153,1.298,61.929,87.862,0.914,1.146,1.103,1.303,13.922,-64296.322,27.903,13.929,30.281,18.322,36.446,64.355,0.523,0.546,0,0.0
67.756,0.894,0.112,0.1,-0.295,1.286,86.848,97.718,0.043,0.829,0.037,1.086,14.641,-64746.069,34.391,14.572,27.998,17.848,43.311,65.377,0.523,0.546,0,0.0
113.755,0.86,0.112,0.096,0.472,1.298,92.821,96.699,0.311,0.842,0.438,1.086,14.585,-64732.723,34.757,14.493,27.772,17.846,43.61,65.118,0.523,0.546,0,0.0
6316.713,0.84,2.062,1.732,6.217,1.31,59.198,88.881,0.892,0.994,1.084,1.026,13.634,-64264.303,35.288,13.626,30.754,18.165,44.5,65.102,0.523,0.546,0,2.0
73.472,0.89,0.112,0.1,-0.167,1.286,86.336,95.509,0.043,0.842,0.031,1.082,14.596,-64744.586,34.432,14.518,27.903,17.852,43.356,65.219,0.523,0.546,0,0.0
15.467,0.93,0.112,0.104,-0.231,0.021,89.408,98.398,0.158,0.302,0.163,0.251,14.668,-64759.6,34.149,14.58,29.114,18.261,42.763,64.666,0.523,0.546,5,0.0
3185.461,0.885,0.487,0.431,6.153,1.286,84.97,94.659,0.897,0.994,1.084,1.026,13.84,-64357.65,18.728,13.827,30.442,18.125,19.775,59.557,0.523,0.546,5,0.4
5627.563,0.662,15.037,9.962,6.153,1.298,61.246,91.091,0.892,0.975,1.078,1.005,13.626,-64279.522,35.217,13.577,30.287,18.258,44.479,65.104,0.523,0.546,0,15.0
6320.783,0.84,2.062,1.732,6.281,1.31,58.686,89.561,0.892,0.994,1.084,1.022,13.589,-64264.224,35.274,13.578,30.782,18.309,44.486,65.154,0.523,0.546,0,2.0
8529.156,0.889,0.487,0.433,6.089,1.31,61.246,87.352,0.909,1.0,1.103,1.039,13.778,-64275.584,18.274,13.793,30.298,18.15,19.368,64.773,0.523,0.546,5,0.4
122.616,0.862,0.112,0.097,4.876,1.298,93.333,91.6,0.748,0.842,0.896,1.086,14.577,-64730.252,34.727,14.474,28.315,17.834,43.667,65.157,0.523,0.546,0,0.0
61.473,0.9,0.112,0.101,-0.231,1.274,85.312,99.078,0.043,0.823,0.031,1.082,14.674,-64747.947,34.37,14.609,28.082,17.849,43.302,65.033,0.523,0.546,0,0.0
3912.684,0.64,15.037,9.624,6.217,1.298,83.605,89.051,0.884,0.981,1.078,1.013,13.882,-64323.753,32.551,13.835,30.359,18.137,41.661,65.352,0.523,0.546,0,15.0
134.616,0.857,0.112,0.096,5.451,1.286,96.918,95.339,0.829,0.842,0.99,1.077,14.562,-64726.66,34.784,14.431,28.766,17.834,43.676,65.05,0.523,0.546,0,0.0
8496.845,0.897,0.487,0.437,6.217,1.286,61.588,82.763,0.909,1.013,1.097,1.039,13.812,-64273.894,18.384,13.81,30.325,18.501,19.512,62.395,0.523,0.546,5,0.4
3205.145,0.849,1.05,0.892,6.217,1.298,85.482,93.98,0.892,1.0,1.084,1.03,13.816,-64356.84,18.704,13.806,30.451,18.047,19.684,60.342,0.523,0.546,5,2.0
1048.349,0.392,37.05,14.542,6.153,1.286,100.502,100.438,0.875,0.931,1.065,0.967,14.445,-64520.409,35.785,14.321,30.868,17.864,45.261,64.968,0.523,0.546,5,37.0
103.47,0.881,0.112,0.099,3.344,1.298,94.187,94.489,0.608,0.842,0.614,1.086,14.624,-64735.66,34.58,14.525,28.195,17.841,43.508,65.249,0.523,0.546,0,0.0
6501.925,0.435,38.062,16.557,6.153,1.31,59.198,90.071,0.888,0.931,1.078,0.971,13.757,-64261.366,35.318,13.702,30.885,18.376,44.57,65.512,0.523,0.546,0,38.0
1320.531,0.945,0.112,0.106,6.153,1.31,101.184,96.189,0.88,1.007,1.065,1.043,14.582,-64485.776,36.221,14.538,30.74,17.822,45.032,65.082,0.523,0.546,0,0.0
6307.151,0.882,0.862,0.761,6.345,1.31,59.71,89.901,0.897,0.994,1.084,1.03,13.618,-64264.432,35.28,13.6,30.755,18.322,44.511,65.108,0.523,0.546,0,0.8
9623.077,0.377,0.112,0.042,6.153,1.298,63.295,96.019,0.901,0.766,1.078,0.971,14.861,-64384.799,26.773,14.992,29.736,21.33,33.793,59.574,0.523,0.546,0,0.0
10.617,0.935,0.112,0.105,-0.039,0.058,95.211,95.169,0.239,0.347,0.232,0.306,14.628,-64760.555,34.098,14.564,29.302,18.438,42.674,65.043,0.523,0.002,0,0.0
3167.705,0.895,0.487,0.436,6.217,1.286,85.653,95.509,0.897,1.013,1.084,1.03,13.675,-64358.379,18.706,13.662,30.453,18.202,19.881,58.137,0.523,0.546,5,0.4
197.473,0.852,1.05,0.895,5.898,1.298,99.307,98.738,0.846,0.658,1.028,0.72,14.505,-64708.326,34.906,14.388,29.631,17.942,43.867,65.223,0.523,0.546,0,1.0
9006.495,0.875,1.05,0.918,6.153,1.298,61.246,89.731,0.918,0.994,1.103,1.022,13.897,-64295.184,27.261,13.923,30.299,17.94,35.864,64.608,0.523,0.546,0,1.0
1333.972,0.874,0.862,0.754,6.089,1.298,100.502,101.287,0.884,1.007,1.072,1.043,14.561,-64483.681,36.181,14.519,30.716,17.847,45.069,65.051,0.523,0.546,0,0.8
9044.781,0.94,0.112,0.105,6.217,1.286,61.929,85.312,0.918,1.223,1.103,1.388,13.944,-64296.817,28.11,13.919,30.291,18.453,36.666,64.201,0.523,0.546,0,0.0
9015.931,0.872,1.05,0.916,6.153,1.298,61.417,92.45,0.909,0.956,1.103,1.082,13.898,-64295.536,27.494,13.889,30.299,17.871,36.075,64.517,0.523,0.546,0,1.0
5939.008,0.662,15.037,9.962,6.217,1.31,62.441,89.051,0.888,0.969,1.078,1.009,13.596,-64270.515,35.319,13.581,30.478,17.94,44.43,65.164,0.523,0.546,0,15.0
3637.821,0.625,15.037,9.398,6.153,1.298,84.629,94.32,0.892,0.975,1.09,1.013,13.997,-64338.973,29.612,13.934,30.372,17.999,38.113,64.965,0.523,0.546,5,15.0
60.328,0.9,0.112,0.101,-0.231,1.274,87.36,97.888,0.048,0.829,0.031,1.086,14.684,-64748.209,34.374,14.6,28.109,17.84,43.282,65.028,0.523,0.546,0,0.0
116.919,0.862,0.112,0.097,3.791,1.298,94.357,102.477,0.54,0.848,0.658,1.086,14.546,-64731.831,34.722,14.466,27.933,17.84,43.649,65.151,0.523,0.546,0,0.0
3190.511,0.885,0.487,0.431,6.217,1.298,84.629,94.829,0.892,1.007,1.084,1.03,13.813,-64357.476,18.752,13.81,30.432,18.092,19.756,59.826,0.523,0.546,5,0.4
3825.543,0.637,15.037,9.586,6.217,1.31,83.946,92.45,0.888,0.969,1.072,1.013,13.928,-64328.227,31.895,13.894,30.337,17.993,40.89,65.229,0.523,0.546,0,15.0
6317.886,0.84,2.062,1.732,6.153,1.298,60.905,88.881,0.897,0.988,1.084,1.022,13.638,-64264.269,35.3,13.591,30.772,18.222,44.482,65.113,0.523,0.546,0,2.0
9140.784,0.872,0.112,0.098,6.153,1.298,62.271,90.921,0.909,1.261,1.097,1.422,14.035,-64301.648,29.62,14.029,30.3,17.826,37.921,62.943,0.523,0.546,0,0.0
3176.889,0.952,0.112,0.107,6.217,1.298,85.824,94.829,0.901,1.007,1.078,1.03,13.737,-64358.078,18.734,13.726,30.445,18.143,19.838,58.697,0.523,0.546,5,0.0
119.188,0.862,0.112,0.097,4.047,1.286,94.187,102.307,0.642,0.848,0.777,1.082,14.546,-64731.113,34.721,14.455,28.077,17.848,43.648,65.154,0.523,0.546,0,0.0
9061.926,0.835,1.05,0.876,6.217,1.298,62.1,87.862,0.914,1.261,1.109,1.418,13.956,-64297.619,28.479,13.93,30.287,18.351,36.987,63.941,0.523,0.546,0,1.0
6310.343,0.882,0.862,0.761,6.217,1.298,58.857,90.071,0.892,0.994,1.084,1.026,13.647,-64264.407,35.266,13.61,30.764,18.227,44.496,65.101,0.523,0.546,0,0.8
4827.268,0.89,0.862,0.767,6.217,1.286,79.338,94.32,0.884,1.007,1.078,1.043,13.778,-64298.441,35.27,13.756,30.304,18.162,44.394,65.391,0.523,0.546,0,0.8
9059.639,0.835,1.05,0.876,6.153,1.286,62.953,86.672,0.914,1.261,1.103,1.418,13.945,-64297.5,28.418,13.913,30.287,18.353,36.944,63.96,0.523,0.546,0,1.0
190.62,0.935,0.112,0.105,5.898,1.286,100.16,104.006,0.854,0.715,1.015,0.775,14.48,-64710.531,34.965,14.394,29.57,17.964,43.809,65.313,0.523,0.546,0,0.0
30.613,0.92,0.112,0.103,-0.295,0.021,90.944,92.62,0.069,0.283,0.068,0.221,14.552,-64756.553,34.225,14.499,28.71,17.906,42.939,65.936,0.523,0.546,0,0.0
3183.161,0.889,0.487,0.433,6.281,1.286,85.994,95.849,0.897,1.0,1.084,1.03,13.809,-64357.72,18.749,13.804,30.44,18.12,19.776,59.261,0.523,0.546,5,0.4
132.608,0.858,0.112,0.096,5.323,1.286,95.723,100.947,0.816,0.835,0.978,1.082,14.549,-64727.106,34.771,14.467,28.734,17.841,43.682,65.105,0.523,0.546,0,0.0
116.919,0.862,0.112,0.097,3.791,1.298,94.357,102.477,0.54,0.848,0.658,1.086,14.546,-64731.831,34.722,14.466,27.933,17.84,43.649,65.151,0.523,0.546,0,0.0
16.899,0.927,0.112,0.104,-0.167,0.033,89.237,97.379,0.149,0.302,0.137,0.242,14.694,-64759.348,34.166,14.579,29.068,18.226,42.79,64.644,0.523,0.546,5,0.0
4905.674,0.695,10.05,6.984,6.217,1.298,80.533,92.62,0.884,0.981,1.078,1.026,13.846,-64297.005,35.086,13.803,30.323,17.986,44.146,64.997,0.523,0.546,5,10.0
5.185,0.944,0.112,0.106,0.535,0.131,93.675,99.758,0.425,0.442,0.42,0.413,14.631,-64761.732,34.075,14.536,29.602,18.579,42.598,64.784,0.024,0.002,0,0.0
64.901,0.895,0.112,0.1,-0.231,1.286,85.824,95.679,0.048,0.829,0.031,1.082,14.652,-64746.972,34.375,14.58,28.037,17.851,43.324,65.169,0.523,0.546,0,0.0
6312.644,0.882,0.862,0.761,6.153,1.286,60.222,90.411,0.888,1.0,1.09,1.026,13.654,-64264.382,35.281,13.633,30.761,18.253,44.503,65.108,0.523,0.546,0,2.0
90.327,0.872,0.112,0.097,-0.167,1.286,86.165,102.647,0.043,0.835,0.031,1.082,14.576,-64739.455,34.523,14.478,27.651,17.846,43.466,65.175,1.232,0.546,0,0.0
9887.945,0.26,0.112,0.029,6.217,1.298,67.391,94.659,0.901,0.772,1.084,0.971,15.421,-64461.356,25.535,15.565,28.619,22.423,30.525,58.613,0.523,0.546,0,0.0
3205.427,0.838,1.429,1.191,6.217,1.31,85.994,95.169,0.892,1.007,1.084,1.03,13.819,-64356.76,18.712,13.791,30.463,18.037,19.666,60.433,0.523,0.546,5,2.0
9063.067,0.835,1.05,0.876,6.217,1.286,62.271,88.541,0.914,1.248,1.103,1.414,13.939,-64297.629,28.492,13.949,30.29,18.324,36.974,63.942,0.523,0.546,0,1.0
74.615,0.885,0.112,0.099,-0.295,1.274,84.97,100.607,0.043,0.835,0.037,1.077,14.594,-64744.237,34.47,14.517,27.871,17.876,43.369,65.148,0.523,0.546,0,0.0
9029.38,0.952,0.112,0.107,6.153,1.298,61.929,89.221,0.914,1.083,1.097,1.243,13.885,-64296.149,27.791,13.886,30.284,18.486,36.389,64.363,0.523,0.546,0,0.0
1331.68,0.875,0.862,0.754,6.153,1.286,100.502,101.287,0.875,1.007,1.072,1.043,14.603,-64484.108,36.243,14.525,30.714,17.853,45.049,65.025,0.523,0.546,0,0.8
9066.031,0.832,1.05,0.874,6.217,1.286,62.612,89.221,0.914,1.261,1.103,1.418,13.936,-64297.911,28.546,13.929,30.275,18.288,37.014,63.933,0.523,0.546,0,1.0
49.182,0.91,0.112,0.102,-0.295,1.261,87.872,99.588,0.048,0.804,0.037,1.06,14.589,-64751.479,34.304,14.518,28.313,17.783,43.133,65.098,0.523,0.546,0,0.0
9009.925,0.875,1.05,0.918,6.217,1.052,60.905,92.62,0.918,0.943,1.103,0.941,13.875,-64295.268,27.337,13.901,30.315,17.909,35.927,64.599,0.523,0.546,0,1.0
6282.143,0.892,0.862,0.769,6.217,1.298,59.71,90.921,0.897,0.988,1.084,1.022,13.612,-64264.856,35.523,13.586,30.77,18.14,44.482,65.129,0.523,0.546,0,0.8
1305.957,0.885,0.862,0.763,6.153,1.298,100.672,98.398,0.884,1.0,1.072,1.043,14.349,-64487.961,36.276,14.29,30.848,17.728,45.117,64.931,0.523,0.546,5,0.8
20.897,0.925,0.112,0.104,-0.167,0.021,89.579,102.137,0.111,0.296,0.094,0.234,14.627,-64758.706,34.243,14.547,28.948,18.135,42.831,64.701,0.523,0.546,5,0.0
6280.41,0.892,0.862,0.769,6.217,1.298,60.393,89.561,0.901,0.994,1.09,1.026,13.618,-64264.92,35.509,13.582,30.777,18.169,44.509,64.873,0.523,0.546,5,0.8
4544.985,0.635,16.05,10.191,6.217,1.298,82.581,90.581,0.884,0.981,1.072,1.013,13.807,-64303.376,34.676,13.786,30.299,18.322,43.861,64.999,0.523,0.546,5,16.0
3167.99,0.895,0.487,0.436,6.153,1.31,84.629,94.659,0.897,1.007,1.09,1.026,13.68,-64358.342,18.711,13.677,30.44,18.214,19.891,58.304,0.523,0.546,5,0.4
156.042,0.846,0.112,0.095,5.579,1.274,96.576,102.137,0.846,0.842,1.009,1.082,14.443,-64720.564,34.78,14.375,29.206,17.827,43.655,65.046,0.523,0.546,0,0.0
