tsec,U_totV,iA,PW,m_Air,m_H2,RH_Air,RH_H2,P_Air_supply,P_H2_supply,P_Air_inlet,P_H2_inlet,T_1,T_2,T_3,T_4,T_Air_inlet,T_H2_inlet,T_Stack_inlet,T_Heater,m_Air_write,m_H2_write,Heater_power,i_write
8502.248,0.895,0.487,0.436,6.217,1.298,61.588,89.901,0.914,1.0,1.103,1.039,13.818,-64274.072,18.39,13.807,30.3,18.458,19.514,63.159,0.523,0.546,5,0.4
4842.32,0.882,0.862,0.761,6.153,1.286,78.655,93.13,0.892,1.0,1.078,1.043,13.779,-64298.183,35.229,13.767,30.308,18.106,44.402,65.589,0.523,0.546,0,0.8
4255.835,0.645,15.037,9.699,6.153,1.286,82.069,92.79,0.875,0.969,1.072,1.009,13.666,-64309.701,33.98,13.615,30.325,18.107,43.197,65.063,0.523,0.546,0,15.0
9005.641,0.875,1.05,0.918,6.217,1.323,60.734,91.091,0.914,0.994,1.103,1.018,13.896,-64295.08,27.246,13.892,30.303,17.924,35.821,64.622,0.523,0.546,0,1.0
1306.526,0.885,0.862,0.763,6.217,1.31,100.331,100.777,0.88,1.007,1.072,1.039,14.354,-64487.87,36.26,14.286,30.823,17.765,45.123,64.916,0.523,0.546,5,0.8
6283.593,0.892,0.862,0.769,6.217,1.298,68.586,89.391,0.897,0.994,1.09,1.026,13.626,-64264.851,35.507,13.583,30.773,18.114,44.481,65.181,0.523,0.546,0,0.8
6295.701,0.955,0.112,0.107,6.153,1.298,59.028,91.43,0.901,1.0,1.084,1.03,13.62,-64264.649,35.386,13.567,30.753,18.07,44.487,65.312,0.523,0.546,0,0.0
9018.493,0.872,1.05,0.916,6.217,1.298,68.586,89.901,0.914,0.962,1.103,1.12,13.898,-64295.654,27.566,13.887,30.287,17.859,36.136,64.44,0.523,0.546,0,1.0
9013.643,0.872,1.05,0.916,6.217,1.237,60.564,91.6,0.918,0.943,1.103,1.026,13.902,-64295.496,27.435,13.904,30.295,17.892,36.043,64.546,0.523,0.546,0,1.0
187.471,0.93,0.112,0.104,5.834,1.286,98.795,102.987,0.85,0.715,1.015,0.813,14.528,-64711.294,34.989,14.44,29.554,17.91,43.804,65.344,0.523,0.546,0,0.0
9057.643,0.838,1.05,0.88,6.153,1.298,62.1,86.842,0.914,1.248,1.103,1.414,13.947,-64297.411,28.346,13.917,30.291,18.396,36.894,63.954,0.523,0.546,0,1.0
3187.064,0.885,0.487,0.431,6.089,1.286,85.141,94.489,0.892,1.0,1.084,1.03,13.841,-64357.646,18.776,13.82,30.452,18.113,19.751,59.468,0.523,0.546,5,0.4
191.759,0.935,0.112,0.105,5.834,1.298,100.16,102.987,0.846,0.702,1.022,0.766,14.474,-64710.163,34.966,14.389,29.564,17.946,43.82,65.287,0.523,0.546,0,1.0
4822.682,0.89,0.862,0.767,6.153,1.298,80.874,92.45,0.892,1.013,1.09,1.048,13.803,-64298.465,35.216,13.785,30.294,18.159,44.363,65.307,0.523,0.546,0,0.8
9065.781,0.832,1.05,0.874,6.217,1.286,64.831,89.221,0.914,1.261,1.103,1.422,13.956,-64297.792,28.524,13.955,30.276,18.3,37.02,63.929,0.523,0.546,0,1.0
6295.127,0.955,0.112,0.107,6.153,1.31,59.881,90.751,0.897,0.994,1.084,1.018,13.609,-64264.595,35.392,13.557,30.759,18.09,44.477,65.358,0.523,0.546,0,0.0
9000.21,0.876,1.05,0.919,6.153,1.286,61.417,92.79,0.914,0.994,1.109,1.022,13.918,-64294.937,27.097,13.904,30.304,17.908,35.672,64.632,0.523,0.546,0,1.0
131.47,0.86,0.112,0.096,5.323,1.298,96.576,101.117,0.812,0.842,0.971,1.082,14.551,-64727.495,34.816,14.46,28.702,17.849,43.685,65.128,0.523,0.546,0,0.0
1318.256,0.945,0.112,0.106,6.089,1.298,97.6,102.307,0.884,1.0,1.065,1.039,14.556,-64486.152,36.245,14.475,30.736,17.812,45.049,65.334,0.523,0.546,0,0.0
9045.644,0.94,0.112,0.105,6.153,1.298,61.929,85.482,0.909,1.223,1.103,1.388,13.925,-64296.832,28.091,13.909,30.281,18.416,36.711,64.17,0.523,0.546,0,0.0
6463.272,0.41,40.087,16.435,6.153,1.31,57.662,88.541,0.888,0.931,1.078,0.971,13.699,-64261.766,35.288,13.69,30.872,18.447,44.455,65.028,0.523,0.546,0,40.0
177.756,0.851,0.112,0.095,5.77,1.47,98.454,102.647,0.85,0.924,1.022,1.278,14.604,-64713.975,34.925,14.513,29.47,17.833,43.78,65.551,0.523,0.546,0,0.0
64.901,0.895,0.112,0.1,-0.231,1.286,85.824,95.679,0.048,0.829,0.031,1.082,14.652,-64746.972,34.375,14.58,28.037,17.851,43.324,65.169,0.523,0.546,0,0.0
78.626,0.882,0.112,0.099,-0.231,1.286,85.482,102.307,0.039,0.842,0.031,1.086,14.564,-64743.021,34.48,14.487,27.83,17.841,43.383,65.002,0.523,0.546,0,0.0
102.047,0.882,0.112,0.099,7.877,1.286,93.845,99.758,0.799,0.842,0.808,1.082,14.616,-64736.137,34.562,14.538,28.115,17.848,43.501,65.185,0.523,0.546,0,0.0
6275.486,0.852,2.062,1.758,6.217,1.286,59.369,88.202,0.897,0.994,1.097,1.026,13.596,-64264.994,35.48,13.564,30.765,18.128,44.525,65.069,0.523,0.546,0,2.0
4078.693,0.642,15.037,9.661,6.217,1.286,82.922,93.3,0.888,0.981,1.072,1.013,13.876,-64316.743,33.402,13.852,30.306,18.211,42.699,64.973,0.523,0.546,5,15.0
90.615,0.87,0.112,0.097,-0.295,1.286,88.213,102.817,0.035,0.842,0.025,1.082,14.576,-64739.455,34.523,14.478,27.651,17.846,43.466,65.175,1.232,0.546,0,0.0
9024.5,0.87,1.05,0.913,6.153,1.286,62.953,90.581,0.914,1.007,1.109,1.18,13.892,-64295.996,27.684,13.892,30.29,17.93,36.257,64.363,0.523,0.546,0,0.0
8266.761,0.54,15.037,8.12,6.089,1.298,60.734,92.11,0.909,0.975,1.097,1.013,13.67,-64266.179,19.05,13.655,30.344,18.468,20.43,59.046,0.523,0.546,0,15.0
8487.257,0.86,1.05,0.903,6.153,1.298,61.076,92.96,0.914,1.0,1.103,1.039,13.728,-64273.484,18.454,13.733,30.311,18.518,19.581,62.443,0.523,0.546,5,1.0
9016.781,0.872,1.05,0.916,6.217,1.286,61.588,92.11,0.918,0.962,1.103,1.094,13.891,-64295.625,27.54,13.894,30.301,17.863,36.085,64.485,0.523,0.546,0,1.0
6287.654,0.89,0.862,0.767,6.217,1.298,59.54,90.071,0.897,1.0,1.084,1.03,13.595,-64264.753,35.474,13.584,30.752,18.241,44.484,65.117,0.523,0.546,0,0.8
16.614,0.929,0.112,0.104,-0.167,0.021,88.042,97.039,0.145,0.302,0.144,0.247,14.694,-64759.348,34.166,14.579,29.068,18.226,42.79,64.644,0.523,0.546,5,0.0
25.182,0.922,0.112,0.103,-0.231,0.021,90.091,103.666,0.09,0.289,0.081,0.23,14.562,-64757.801,34.24,14.509,28.825,18.033,42.867,65.193,0.523,0.546,0,0.0
2053.511,0.602,15.037,9.06,6.153,1.286,99.99,94.999,0.892,0.981,1.078,1.018,14.432,-64414.845,25.704,14.353,30.617,18.208,28.622,62.041,0.523,0.546,0,15.0
10366.237,0.18,0.11,0.019,6.153,1.298,92.48,94.15,0.905,0.772,1.09,0.971,16.048,-64606.139,24.394,16.178,26.6,22.74,26.341,57.025,0.523,0.546,0,0.0
3151.59,0.86,1.05,0.903,6.153,1.298,84.629,95.509,0.897,0.994,1.078,1.026,13.66,-64359.078,18.781,13.643,30.409,18.25,19.994,57.897,0.523,0.546,5,1.0
4816.366,0.85,2.062,1.753,6.153,1.298,80.874,93.13,0.892,1.007,1.078,1.039,13.778,-64298.446,35.175,13.769,30.304,18.182,44.365,65.224,0.523,0.546,0,0.8
9018.493,0.872,1.05,0.916,6.217,1.298,68.586,89.901,0.914,0.962,1.103,1.12,13.898,-64295.654,27.566,13.887,30.287,17.859,36.136,64.44,0.523,0.546,0,1.0
55.756,0.904,0.112,0.101,-0.231,1.286,88.725,97.039,0.048,0.816,0.037,1.077,14.696,-64749.636,34.325,14.608,28.196,17.815,43.23,64.972,0.523,0.546,5,0.0
4827.842,0.89,0.862,0.767,6.153,1.31,78.997,93.47,0.888,1.007,1.078,1.043,13.806,-64298.312,35.267,13.748,30.314,18.146,44.395,65.403,0.523,0.546,0,0.0
171.185,0.84,0.112,0.094,5.706,1.224,97.6,101.457,0.85,0.835,1.015,1.069,14.541,-64716.171,34.849,14.46,29.391,17.795,43.72,64.96,0.523,0.546,5,0.0
5651.284,0.662,15.037,9.962,6.217,1.286,61.929,90.581,0.892,0.975,1.084,1.005,13.539,-64278.331,35.201,13.517,30.304,18.672,44.423,64.957,0.523,0.546,5,15.0
73.753,0.889,0.112,0.1,-0.167,1.274,88.725,97.718,0.043,0.835,0.025,1.086,14.606,-64744.386,34.466,14.517,27.879,17.869,43.379,65.201,0.523,0.546,0,0.0
20.036,0.925,0.112,0.104,-0.167,0.009,90.944,101.117,0.115,0.289,0.112,0.238,14.641,-64758.819,34.223,14.54,28.974,18.146,42.835,64.67,0.523,0.546,5,0.0
113.182,0.86,0.112,0.096,-0.039,1.286,89.92,95.339,0.256,0.842,0.294,1.086,14.598,-64732.861,34.74,14.49,27.791,17.844,43.62,65.116,0.523,0.546,0,0.0
9669.652,0.345,0.112,0.038,6.217,1.298,62.612,95.849,0.897,0.772,1.078,0.971,14.993,-64398.51,26.485,15.121,29.55,21.535,33.182,59.417,0.523,0.546,0,0.0
3905.546,0.64,15.037,9.624,6.217,1.286,82.581,91.43,0.88,0.981,1.072,1.013,13.839,-64324.15,32.476,13.818,30.339,18.28,41.638,64.991,0.523,0.546,5,15.0
7418.18,0.583,15.037,8.773,6.217,1.298,60.734,90.241,0.905,0.988,1.097,1.018,13.659,-64254.996,23.112,13.632,30.77,18.97,25.317,62.164,0.523,0.546,0,15.0
193.185,0.85,1.05,0.892,5.77,1.31,98.795,102.817,0.85,0.689,1.022,0.749,14.466,-64709.61,34.956,14.405,29.587,17.942,43.807,65.27,0.523,0.546,0,1.0
6.328,0.942,0.112,0.106,0.28,0.095,95.211,101.287,0.374,0.416,0.369,0.383,14.597,-64761.501,34.073,14.531,29.513,18.566,42.614,65.048,0.024,0.002,0,0.0
1321.657,0.945,0.112,0.106,6.153,1.298,101.355,101.967,0.88,1.007,1.065,1.043,14.637,-64485.58,36.218,14.561,30.719,17.821,45.037,65.097,0.523,0.546,0,0.0
4508.695,0.65,15.037,9.774,6.153,1.286,81.215,93.64,0.884,0.975,1.065,1.013,13.721,-64303.441,34.575,13.704,30.302,18.214,43.809,65.119,0.523,0.546,0,15.0
143.043,0.852,0.112,0.095,5.387,1.286,94.357,101.627,0.82,0.842,0.971,1.082,14.509,-64724.616,34.83,14.385,28.941,17.855,43.697,64.988,0.507,0.546,5,0.0
3173.459,0.952,0.112,0.107,6.217,1.298,85.141,95.679,0.897,1.013,1.084,1.03,13.699,-64358.192,18.738,13.679,30.45,18.148,19.863,58.714,0.523,0.546,5,0.0
4827.842,0.89,0.862,0.767,6.153,1.31,78.997,93.47,0.888,1.007,1.078,1.043,13.806,-64298.312,35.267,13.748,30.314,18.146,44.395,65.403,0.523,0.546,0,0.0
100.901,0.882,0.112,0.099,10.367,1.286,92.992,100.777,0.96,0.848,1.228,1.082,14.62,-64736.491,34.537,14.565,27.956,17.842,43.494,65.178,0.523,0.546,0,0.0
6316.713,0.84,2.062,1.732,6.217,1.31,59.198,88.881,0.892,0.994,1.084,1.026,13.634,-64264.303,35.288,13.626,30.754,18.165,44.5,65.102,0.523,0.546,0,2.0
9140.499,0.875,0.112,0.098,6.217,1.298,63.465,90.751,0.909,1.267,1.103,1.427,14.061,-64301.663,29.64,14.036,30.308,17.82,37.897,62.934,0.523,0.546,0,0.0
6291.989,0.955,0.112,0.107,6.153,1.298,59.54,90.071,0.897,0.988,1.084,1.03,13.602,-64264.614,35.402,13.578,30.775,18.112,44.477,65.288,0.523,0.546,0,0.0
3171.142,0.942,0.112,0.106,6.281,1.298,84.8,93.81,0.892,1.013,1.084,1.03,13.713,-64358.153,18.711,13.687,30.427,18.181,19.869,58.327,0.523,0.546,5,0.0
6462.989,0.41,40.087,16.435,6.217,1.298,57.492,87.182,0.888,0.931,1.078,0.971,13.728,-64261.717,35.291,13.673,30.865,18.467,44.468,65.033,0.523,0.546,0,40.0
4855.801,0.84,2.062,1.732,6.217,1.298,80.533,90.921,0.884,1.007,1.084,1.039,13.811,-64298.01,35.17,13.775,30.302,18.06,44.323,65.347,0.523,0.546,0,2.0
8333.075,0.432,19.05,8.239,6.217,1.286,60.734,91.43,0.909,0.969,1.09,1.013,13.626,-64267.947,18.868,13.606,30.335,18.424,20.177,58.839,0.523,0.546,0,19.0
1309.676,0.882,0.862,0.761,6.217,1.286,100.331,99.078,0.88,0.994,1.072,1.039,14.392,-64487.308,36.224,14.342,30.812,17.768,45.105,65.467,0.523,0.546,0,0.8
8498.006,0.897,0.487,0.437,6.153,1.31,62.783,91.091,0.914,1.0,1.097,1.043,13.823,-64273.943,18.405,13.805,30.316,18.482,19.541,62.813,0.523,0.546,5,0.4
1334.544,0.873,0.862,0.753,6.217,1.274,99.99,89.391,0.88,1.007,1.072,1.043,14.559,-64483.616,36.172,14.51,30.702,17.843,45.093,65.039,0.523,0.546,0,0.8
63.471,0.897,0.112,0.1,-0.167,1.274,87.189,97.888,0.043,0.835,0.037,1.082,14.664,-64747.357,34.371,14.583,28.07,17.853,43.311,65.095,0.523,0.546,0,0.0
89.755,0.872,0.112,0.098,-0.167,1.261,86.677,102.137,0.039,0.848,0.031,1.077,14.59,-64739.676,34.512,14.484,27.654,17.834,43.466,65.094,1.232,0.546,0,0.0
3192.542,0.885,0.487,0.431,6.217,1.298,84.8,95.679,0.901,1.007,1.084,1.03,13.789,-64357.452,18.743,13.805,30.445,18.082,19.758,59.949,0.523,0.546,5,0.4
8489.008,0.86,1.05,0.903,6.153,1.298,60.564,92.11,0.914,1.007,1.103,1.039,13.722,-64273.553,18.439,13.755,30.305,18.422,19.599,62.614,0.523,0.546,5,1.0
8542.231,0.85,1.05,0.892,6.217,1.286,61.246,88.202,0.909,1.0,1.097,1.043,13.739,-64276.191,18.239,13.743,30.311,18.176,19.294,64.595,0.523,0.546,5,1.0
58.335,0.902,0.112,0.101,-0.231,1.274,86.165,97.888,0.043,0.835,0.031,1.082,14.684,-64748.774,34.363,14.631,28.15,17.853,43.237,65.01,0.523,0.546,0,0.0
7814.762,0.56,15.037,8.421,6.217,1.286,61.758,87.522,0.914,0.981,1.097,1.009,13.629,-64254.064,20.776,13.605,30.542,18.625,22.388,60.662,0.523,0.546,0,15.0
6298.775,0.955,0.112,0.107,6.153,1.298,62.612,89.731,0.897,1.0,1.09,1.026,13.58,-64264.54,35.421,13.571,30.759,18.086,44.485,65.242,0.523,0.546,0,0.0
1304.226,0.885,0.862,0.763,6.153,1.298,100.331,99.418,0.884,1.007,1.072,1.043,14.344,-64488.147,36.267,14.283,30.831,17.754,45.147,64.957,0.523,0.546,5,0.8
9135.929,0.882,0.112,0.099,6.217,1.298,62.441,93.64,0.914,1.267,1.103,1.427,14.048,-64301.436,29.595,14.045,30.317,17.871,37.867,63.009,0.523,0.546,0,0.0
4712.691,0.579,24.042,13.936,6.217,1.298,80.874,89.391,0.888,0.95,1.078,0.988,13.725,-64299.233,35.13,13.688,30.309,18.791,44.538,65.052,0.523,0.546,0,24.0
9022.252,0.87,1.05,0.913,6.153,1.286,64.489,92.62,0.918,0.988,1.097,1.158,13.887,-64295.827,27.621,13.873,30.296,17.973,36.22,64.377,0.523,0.546,0,1.0
6322.797,0.84,2.062,1.732,6.089,1.298,59.028,89.731,0.892,0.994,1.084,1.022,13.585,-64264.076,35.219,13.571,30.788,18.235,44.497,65.181,0.523,0.546,0,2.0
3165.408,0.895,0.487,0.436,6.153,1.298,85.141,95.849,0.901,1.013,1.09,1.03,13.631,-64358.541,18.749,13.627,30.435,18.255,19.893,57.897,0.523,0.546,5,0.4
155.189,0.847,0.112,0.095,5.579,1.31,96.064,101.967,0.846,0.842,1.009,1.082,14.435,-64720.902,34.798,14.371,29.166,17.831,43.645,65.028,0.523,0.546,0,0.0
1321.657,0.945,0.112,0.106,6.153,1.298,101.355,101.967,0.88,1.007,1.065,1.043,14.637,-64485.58,36.218,14.561,30.719,17.821,45.037,65.097,0.523,0.546,0,0.0
91.186,0.87,0.112,0.097,-0.295,1.286,83.946,102.137,0.039,0.848,0.025,1.086,14.565,-64739.332,34.535,14.507,27.618,17.857,43.471,65.232,1.232,0.546,0,0.0
6323.948,0.84,2.062,1.732,6.153,1.298,58.516,90.071,0.897,0.988,1.09,1.026,13.577,-64264.111,35.235,13.564,30.786,18.2,44.489,65.222,0.523,0.546,0,2.0
5.185,0.944,0.112,0.106,0.535,0.131,93.675,99.758,0.425,0.442,0.42,0.413,14.631,-64761.732,34.075,14.536,29.602,18.579,42.598,64.784,0.024,0.002,0,0.0
8503.689,0.895,0.487,0.436,6.153,1.298,60.564,86.842,0.909,1.0,1.09,1.039,13.801,-64274.166,18.388,13.807,30.308,18.433,19.502,63.109,0.523,0.546,5,0.4
148.328,0.85,0.112,0.095,5.323,1.286,96.576,100.607,0.82,0.842,1.003,1.082,14.476,-64722.956,34.833,14.403,29.066,17.848,43.677,65.046,0.523,0.546,0,0.0
8529.442,0.888,0.487,0.433,6.217,1.298,60.734,88.711,0.914,1.0,1.097,1.043,13.779,-64275.534,18.277,13.755,30.298,18.259,19.355,64.912,0.523,0.546,5,0.4
4743.134,0.662,16.05,10.633,6.217,1.31,81.898,91.94,0.888,0.981,1.078,1.018,13.623,-64298.832,35.155,13.59,30.293,18.739,44.522,65.214,0.523,0.546,0,16.0
3152.167,0.857,1.052,0.902,6.153,1.298,85.482,96.359,0.897,1.007,1.09,1.026,13.673,-64359.127,18.79,13.651,30.425,18.243,19.963,57.897,0.523,0.546,5,1.0
9.756,0.935,0.112,0.105,0.025,0.058,94.699,93.81,0.26,0.366,0.257,0.319,14.661,-64760.72,34.093,14.563,29.325,18.424,42.666,65.043,0.024,0.002,0,0.0
9145.926,0.836,0.187,0.156,6.153,1.286,62.271,89.221,0.905,1.267,1.097,1.427,14.061,-64301.822,29.684,14.034,30.321,17.795,37.979,62.883,0.523,0.546,0,0.1
6283.593,0.892,0.862,0.769,6.217,1.298,68.586,89.391,0.897,0.994,1.09,1.026,13.626,-64264.851,35.507,13.583,30.773,18.114,44.481,65.181,0.523,0.546,0,0.8
195.185,0.852,1.05,0.895,5.834,1.298,98.795,102.137,0.846,0.67,1.022,0.732,14.461,-64709.083,34.924,14.395,29.597,17.951,43.828,65.216,0.523,0.546,0,1.0
162.897,0.845,0.112,0.095,5.706,1.31,96.576,99.588,0.85,0.842,1.015,1.086,14.522,-64718.536,34.809,14.428,29.276,17.814,43.663,65.037,0.523,0.546,0,0.0
6280.111,0.892,0.862,0.769,6.217,1.31,60.734,90.411,0.897,1.0,1.084,1.022,13.627,-64264.965,35.534,13.582,30.738,18.182,44.478,64.904,0.523,0.546,5,0.8
109.756,0.865,0.112,0.097,-0.039,1.274,92.309,96.869,0.29,0.842,0.282,1.086,14.631,-64733.769,34.699,14.512,27.919,17.847,43.585,65.136,0.523,0.546,0,0.0
3167.99,0.895,0.487,0.436,6.153,1.31,84.629,94.659,0.897,1.007,1.09,1.026,13.68,-64358.342,18.711,13.677,30.44,18.214,19.891,58.304,0.523,0.546,5,0.4
9024.5,0.87,1.05,0.913,6.153,1.286,62.953,90.581,0.914,1.007,1.109,1.18,13.892,-64295.996,27.684,13.892,30.29,17.93,36.257,64.363,0.523,0.546,0,0.0
3567.824,0.617,15.037,9.285,6.217,1.31,84.288,93.13,0.897,0.981,1.09,1.018,13.747,-64342.573,27.682,13.689,30.423,17.953,36.213,64.773,0.523,0.546,5,15.0
198.617,0.852,1.05,0.895,5.834,1.31,99.478,92.79,0.85,0.645,1.015,0.711,14.487,-64708.029,34.886,14.388,29.642,17.935,43.854,65.24,0.523,0.546,0,1.0
1303.938,0.885,0.862,0.763,6.153,1.298,99.819,99.928,0.884,1.007,1.072,1.039,14.344,-64488.147,36.267,14.283,30.831,17.754,45.147,64.957,0.523,0.546,5,0.8
183.471,0.916,0.112,0.103,5.834,1.323,96.406,100.268,0.854,0.873,1.015,1.043,14.561,-64712.353,35.004,14.458,29.49,17.853,43.807,65.489,0.523,0.546,0,0.0
6549.021,0.43,38.062,16.366,6.153,1.298,58.004,88.202,0.892,0.931,1.084,0.971,13.867,-64261.277,35.981,13.82,30.896,18.727,44.87,65.246,0.523,0.546,0,38.0
120.333,0.862,0.112,0.097,4.366,1.286,92.821,101.627,0.684,0.848,0.84,1.082,14.55,-64730.831,34.73,14.474,28.155,17.835,43.671,65.142,0.523,0.546,0,0.0
141.043,0.855,0.112,0.096,5.451,1.298,95.211,102.817,0.833,0.848,0.99,1.082,14.507,-64725.118,34.809,14.451,28.901,17.838,43.704,64.988,0.523,0.546,5,0.0
174.08,0.84,0.112,0.094,5.834,1.274,97.259,90.751,0.846,0.842,1.015,1.111,14.595,-64715.234,34.834,14.504,29.397,17.797,43.752,64.939,0.523,0.546,5,0.0
4759.239,0.73,10.05,7.336,6.281,1.298,80.362,91.77,0.892,0.981,1.078,1.022,13.811,-64298.802,35.222,13.772,30.297,18.722,44.451,65.0,0.523,0.546,5,10.0
9051.106,0.936,0.112,0.105,6.153,1.298,61.758,86.162,0.914,1.242,1.109,1.405,13.911,-64297.164,28.192,13.885,30.29,18.452,36.797,64.108,0.523,0.546,0,0.0
4860.389,0.84,2.062,1.732,6.217,1.298,80.021,91.6,0.888,1.007,1.078,1.035,13.792,-64297.896,35.173,13.784,30.31,18.043,44.326,65.298,0.523,0.546,0,2.0
3976.113,0.64,15.037,9.624,6.153,1.298,83.264,90.921,0.888,0.975,1.078,1.013,13.918,-64320.624,32.928,13.894,30.318,18.291,42.095,65.078,0.523,0.546,0,15.0
8540.199,0.85,1.05,0.892,6.217,1.286,61.417,89.561,0.909,1.007,1.097,1.043,13.717,-64276.102,18.259,13.736,30.296,18.116,19.286,65.16,0.523,0.546,0,1.0
81.471,0.88,0.112,0.099,-0.231,1.286,85.141,98.738,0.035,0.842,0.025,1.09,14.56,-64742.184,34.473,14.454,27.781,17.876,43.416,64.95,0.523,0.546,5,0.0
5245.853,0.665,15.037,9.999,6.217,1.298,58.345,91.261,0.888,0.975,1.072,1.018,13.684,-64289.05,35.178,13.668,30.306,18.843,44.29,64.957,0.523,0.546,5,15.0
4844.323,0.882,0.862,0.761,6.217,1.31,79.679,93.64,0.897,1.007,1.072,1.048,13.792,-64298.163,35.255,13.779,30.289,18.096,44.352,65.486,0.523,0.546,0,0.8
9136.785,0.89,0.112,0.1,6.153,1.298,69.098,92.79,0.905,1.273,1.103,1.427,14.044,-64301.455,29.625,14.016,30.316,17.832,37.878,63.0,0.523,0.546,0,0.0
4350.125,0.647,15.037,9.741,6.153,1.286,82.41,90.921,0.875,0.975,1.072,1.013,13.794,-64306.001,34.438,13.758,30.378,18.276,43.478,65.044,0.523,0.546,0,15.0
8534.683,0.85,1.05,0.892,6.153,1.286,61.758,86.842,0.914,0.994,1.103,1.039,13.746,-64275.86,18.272,13.749,30.284,18.224,19.332,64.939,0.523,0.546,5,1.0
1316.537,0.944,0.112,0.106,6.217,1.298,101.867,102.307,0.88,1.007,1.065,1.043,14.51,-64486.368,36.282,14.437,30.754,17.789,45.049,65.139,0.523,0.546,0,0.0
4838.295,0.952,0.112,0.107,6.153,1.298,80.362,92.79,0.888,1.013,1.078,1.048,13.762,-64298.233,35.225,13.728,30.316,18.102,44.384,65.581,0.523,0.546,0,0.0
3374.935,0.543,16.05,8.717,6.153,1.298,84.8,93.98,0.897,0.975,1.084,1.009,13.807,-64351.384,18.469,13.8,30.463,18.134,24.6,65.792,0.523,0.546,0,15.0
8525.948,0.89,0.487,0.433,6.217,1.31,61.758,87.692,0.909,0.994,1.103,1.048,13.787,-64275.371,18.284,13.797,30.286,18.12,19.381,64.876,0.523,0.546,0,0.4
3188.501,0.885,0.487,0.431,6.153,1.31,85.482,94.15,0.892,1.019,1.078,1.03,13.851,-64357.546,18.767,13.828,30.455,18.119,19.776,59.787,0.523,0.546,5,0.4
4854.642,0.84,2.062,1.732,6.217,1.298,80.874,93.64,0.888,1.0,1.078,1.048,13.81,-64298.0,35.201,13.788,30.311,18.053,44.353,65.356,0.523,0.546,0,2.0
84.9,0.876,0.112,0.098,-0.167,1.298,84.288,100.607,0.043,0.848,0.025,1.086,14.535,-64741.174,34.475,14.459,27.724,17.862,43.428,65.008,0.523,0.546,0,0.0
752.053,0.637,12.037,7.673,6.153,1.286,101.184,103.666,0.863,0.969,1.053,1.009,14.571,-64577.988,35.588,14.491,30.826,18.007,44.645,65.407,0.523,0.546,0,12.0
2265.511,0.582,15.037,8.759,6.153,1.31,96.235,101.797,0.897,0.988,1.084,1.009,14.1,-64402.307,23.409,14.04,30.545,18.829,25.845,61.198,0.523,0.546,0,15.0
9005.351,0.875,1.05,0.918,6.217,1.323,68.756,91.6,0.909,0.994,1.103,1.022,13.896,-64295.08,27.246,13.892,30.303,17.924,35.821,64.622,0.523,0.546,0,1.0
4846.609,0.882,0.862,0.761,6.217,1.298,79.85,91.77,0.888,0.994,1.078,1.048,13.779,-64298.124,35.259,13.765,30.298,18.096,44.335,65.411,0.523,0.546,0,0.8
190.898,0.935,0.112,0.105,5.77,1.298,98.966,103.327,0.85,0.715,1.022,0.771,14.492,-64710.378,34.967,14.406,29.587,17.974,43.827,65.306,0.523,0.546,0,0.0
4807.489,0.852,2.062,1.758,6.217,1.298,81.215,93.47,0.884,1.0,1.078,1.035,13.789,-64298.485,35.144,13.768,30.287,18.282,44.335,65.592,0.523,0.546,0,2.0
3193.112,0.885,0.487,0.431,6.217,1.298,85.824,96.359,0.897,1.007,1.078,1.03,13.81,-64357.36,18.751,13.811,30.453,18.074,19.745,59.892,0.523,0.546,5,0.4
81.184,0.88,0.112,0.099,-0.231,1.286,88.042,100.607,0.043,0.842,0.025,1.082,14.56,-64742.184,34.473,14.454,27.781,17.876,43.416,64.95,0.523,0.546,5,0.0
6296.571,0.955,0.112,0.107,6.153,1.31,60.905,91.94,0.897,0.994,1.084,1.026,13.588,-64264.614,35.409,13.575,30.75,18.055,44.498,65.226,0.523,0.546,0,0.0
3171.428,0.942,0.112,0.106,6.217,1.31,85.141,95.509,0.901,1.007,1.084,1.03,13.701,-64358.235,18.702,13.678,30.453,18.19,19.875,58.269,0.523,0.546,5,0.0
7770.19,0.562,15.037,8.453,6.281,1.31,61.929,89.221,0.909,0.975,1.097,1.001,13.785,-64253.625,20.984,13.782,30.636,18.724,22.665,60.846,0.523,0.546,0,15.0
161.182,0.845,0.112,0.095,5.706,1.298,97.771,97.888,0.846,0.842,1.009,1.082,14.481,-64719.049,34.792,14.404,29.283,17.845,43.651,65.01,0.523,0.546,0,0.0
3176.299,0.952,0.112,0.107,6.153,1.31,84.97,94.15,0.901,1.007,1.084,1.035,13.715,-64358.133,18.751,13.713,30.443,18.164,19.838,58.638,0.523,0.546,5,0.0
49.473,0.91,0.112,0.102,-0.231,1.274,89.92,99.418,0.052,0.797,0.037,1.056,14.589,-64751.479,34.304,14.518,28.313,17.783,43.133,65.098,0.523,0.546,0,0.0
3198.269,0.849,1.05,0.892,6.217,1.286,85.994,94.659,0.892,1.013,1.084,1.03,13.867,-64357.24,18.746,13.832,30.449,18.057,19.724,60.315,0.523,0.546,5,1.0
44.902,0.912,0.112,0.102,-0.103,1.261,90.261,101.797,0.056,0.785,0.043,1.022,14.564,-64752.968,34.287,14.473,28.391,17.722,43.082,65.184,0.523,0.546,0,0.0
