tsec,U_totV,iA,PW,m_Air,m_H2,RH_Air,RH_H2,P_Air_supply,P_H2_supply,P_Air_inlet,P_H2_inlet,T_1,T_2,T_3,T_4,T_Air_inlet,T_H2_inlet,T_Stack_inlet,T_Heater,m_Air_write,m_H2_write,Heater_power,i_write
9137.355,0.89,0.112,0.1,6.217,1.298,63.124,90.411,0.909,1.261,1.103,1.427,14.067,-64301.48,29.617,14.031,30.324,17.828,37.894,62.968,0.523,0.546,0,0.0
1324.793,0.945,0.112,0.106,6.153,1.298,100.331,101.967,0.88,1.013,1.065,1.043,14.67,-64485.102,36.286,14.577,30.704,17.859,45.053,65.178,0.523,0.546,0,0.0
150.046,0.85,0.112,0.095,5.706,1.298,95.723,98.908,0.841,0.842,1.015,1.086,14.48,-64722.526,34.844,14.391,29.06,17.836,43.694,65.294,0.523,0.546,0,0.0
6280.111,0.892,0.862,0.769,6.217,1.31,60.734,90.411,0.897,1.0,1.084,1.022,13.627,-64264.965,35.534,13.582,30.738,18.182,44.478,64.904,0.523,0.546,5,0.8
6317.305,0.84,2.062,1.732,6.217,1.31,60.564,90.411,0.901,0.994,1.084,1.022,13.612,-64264.234,35.286,13.613,30.75,18.213,44.478,65.095,0.523,0.546,0,2.0
1889.217,0.654,13.05,8.545,6.153,1.286,96.406,99.248,0.888,0.981,1.072,1.018,14.514,-64426.161,28.075,14.449,30.664,18.498,31.643,62.683,0.523,0.546,0,13.0
10065.955,0.22,0.112,0.024,6.153,1.31,64.148,94.659,0.897,0.778,1.072,0.971,15.643,-64514.839,24.897,15.847,27.834,22.783,28.742,58.007,0.523,0.546,0,0.0
9138.788,0.882,0.112,0.099,6.217,1.298,63.295,91.091,0.905,1.267,1.097,1.422,14.06,-64301.569,29.634,14.048,30.303,17.841,37.933,62.952,0.523,0.546,0,0.0
9009.646,0.875,1.05,0.918,6.153,1.052,61.929,91.6,0.918,0.937,1.103,0.945,13.912,-64295.283,27.324,13.89,30.299,17.913,35.915,64.6,0.523,0.546,0,1.0
94.897,0.865,0.112,0.097,-0.231,1.274,87.53,95.679,0.043,0.848,0.025,1.086,14.586,-64738.148,34.562,14.509,27.594,17.874,43.491,65.42,1.232,0.546,0,0.0
106.327,0.874,0.112,0.098,0.408,1.31,95.552,100.438,0.408,0.848,0.413,1.082,14.605,-64734.768,34.628,14.514,28.076,17.846,43.534,65.18,0.523,0.546,0,0.0
2764.952,0.55,15.037,8.27,6.217,1.298,88.384,97.548,0.892,0.975,1.084,1.013,14.045,-64371.252,20.392,13.994,30.487,18.554,21.834,59.32,0.523,0.546,0,15.0
9141.076,0.872,0.112,0.098,6.217,1.31,62.783,92.79,0.914,1.267,1.097,1.422,14.035,-64301.648,29.62,14.029,30.3,17.826,37.921,62.943,0.523,0.546,0,0.0
9009.646,0.875,1.05,0.918,6.153,1.052,61.929,91.6,0.918,0.937,1.103,0.945,13.912,-64295.283,27.324,13.89,30.299,17.913,35.915,64.6,0.523,0.546,0,1.0
1320.531,0.945,0.112,0.106,6.153,1.31,101.184,96.189,0.88,1.007,1.065,1.043,14.582,-64485.776,36.221,14.538,30.74,17.822,45.032,65.082,0.523,0.546,0,0.0
6047.873,0.602,20.062,12.087,6.217,1.298,59.369,89.051,0.888,0.962,1.078,0.996,13.659,-64269.429,35.193,13.662,30.568,18.107,44.499,65.464,0.523,0.546,0,20.0
4852.911,0.84,2.062,1.732,6.153,1.298,81.045,93.3,0.892,1.007,1.078,1.039,13.825,-64298.074,35.201,13.802,30.298,18.086,44.34,65.36,0.523,0.546,0,2.0
90.327,0.872,0.112,0.097,-0.167,1.286,86.165,102.647,0.043,0.835,0.031,1.082,14.576,-64739.455,34.523,14.478,27.651,17.846,43.466,65.175,1.232,0.546,0,0.0
8522.484,0.89,0.487,0.433,6.217,1.298,61.929,88.541,0.909,1.013,1.097,1.039,13.806,-64275.168,18.3,13.805,30.304,18.164,19.4,64.51,0.523,0.546,5,0.4
6160.195,0.504,32.062,16.181,6.153,1.31,61.588,91.091,0.888,0.95,1.084,0.971,13.568,-64266.456,35.345,13.543,30.647,18.191,44.774,64.923,0.523,0.546,5,32.0
3180.868,0.952,0.112,0.107,6.217,1.298,86.336,95.849,0.897,1.007,1.084,1.03,13.818,-64357.76,18.771,13.788,30.436,18.12,19.799,59.146,0.523,0.546,5,0.0
1712.361,0.645,15.037,9.699,6.217,1.298,100.843,97.209,0.875,0.975,1.065,1.013,14.432,-64437.615,31.684,14.401,30.703,17.996,36.509,63.364,0.523,0.546,0,15.0
3181.149,0.952,0.112,0.107,6.153,1.298,85.994,95.339,0.897,1.0,1.084,1.035,13.79,-64357.844,18.769,13.791,30.465,18.141,19.792,59.317,0.523,0.546,5,0.0
8263.62,0.54,15.037,8.12,6.153,1.298,61.929,92.62,0.909,0.981,1.097,1.013,13.656,-64266.145,19.074,13.642,30.341,18.506,20.431,59.065,0.523,0.546,0,15.0
6290.837,0.954,0.112,0.107,6.217,1.286,60.393,90.241,0.892,1.0,1.084,1.022,13.603,-64264.772,35.443,13.584,30.78,18.14,44.473,65.165,0.523,0.546,0,0.0
9011.641,0.875,1.05,0.918,6.217,1.102,61.417,91.43,0.914,0.937,1.097,0.967,13.908,-64295.333,27.375,13.894,30.302,17.905,35.955,64.558,0.523,0.546,0,1.0
3189.076,0.885,0.487,0.431,6.153,1.298,85.994,94.15,0.892,1.013,1.084,1.035,13.836,-64357.546,18.754,13.816,30.455,18.117,19.77,59.75,0.523,0.546,5,0.4
4849.48,0.882,0.862,0.761,6.153,1.298,81.215,92.79,0.888,1.007,1.078,1.043,13.832,-64298.119,35.229,13.78,30.299,18.077,44.352,65.345,0.523,0.546,0,0.8
9321.082,0.346,0.112,0.038,6.217,1.31,63.124,91.6,0.905,1.261,1.103,1.418,14.638,-64310.087,32.164,14.595,30.389,18.293,39.483,60.578,0.523,0.546,0,0.0
3188.212,0.885,0.487,0.431,6.217,1.298,85.312,93.47,0.897,1.007,1.084,1.03,13.851,-64357.546,18.767,13.828,30.455,18.119,19.776,59.787,0.523,0.546,5,0.4
6272.597,0.852,2.062,1.758,6.217,1.298,63.977,88.541,0.892,0.994,1.09,1.035,13.608,-64264.99,35.454,13.58,30.767,18.167,44.543,64.833,0.523,0.546,5,2.0
247.177,0.735,6.037,4.437,5.898,1.298,101.697,94.999,0.854,0.905,1.028,0.928,14.55,-64694.322,34.894,14.476,29.918,17.859,43.912,64.945,0.523,0.546,5,6.0
5483.861,0.662,15.037,9.962,6.153,1.31,60.052,91.6,0.88,0.988,1.078,1.018,13.709,-64286.166,35.218,13.668,30.313,18.456,44.448,65.307,0.523,0.546,0,15.0
150.329,0.85,0.112,0.095,5.706,1.286,95.723,98.058,0.841,0.842,1.009,1.086,14.442,-64722.224,34.831,14.372,29.088,17.835,43.677,65.256,0.523,0.546,0,0.0
6283.019,0.892,0.862,0.769,6.153,1.298,60.052,90.751,0.892,0.994,1.078,1.026,13.614,-64264.822,35.513,13.594,30.756,18.124,44.485,65.141,0.523,0.546,0,0.8
8537.889,0.85,1.05,0.892,6.153,1.286,61.417,84.633,0.909,1.0,1.109,1.043,13.774,-64275.929,18.249,13.753,30.298,18.148,19.307,65.048,0.523,0.546,0,1.0
8522.196,0.89,0.487,0.433,6.217,1.286,61.246,87.182,0.909,0.994,1.097,1.043,13.792,-64275.144,18.306,13.809,30.28,18.16,19.394,64.251,0.523,0.546,5,0.4
4824.105,0.89,0.862,0.767,6.153,1.298,81.215,93.98,0.888,1.007,1.084,1.043,13.809,-64298.47,35.248,13.78,30.295,18.164,44.383,65.323,0.523,0.546,0,0.8
4356.413,0.649,15.037,9.76,6.217,1.298,81.898,91.77,0.884,0.975,1.078,1.018,13.815,-64305.758,34.461,13.755,30.344,18.103,43.489,65.006,0.523,0.546,0,15.0
6311.78,0.882,0.862,0.761,6.217,1.298,63.807,91.43,0.892,0.994,1.084,1.03,13.662,-64264.377,35.264,13.619,30.771,18.276,44.509,65.105,0.523,0.546,0,0.8
20.897,0.925,0.112,0.104,-0.167,0.021,89.579,102.137,0.111,0.296,0.094,0.234,14.627,-64758.706,34.243,14.547,28.948,18.135,42.831,64.701,0.523,0.546,5,0.0
3199.421,0.85,1.05,0.892,6.153,1.298,86.506,94.829,0.892,1.007,1.078,1.03,13.836,-64357.054,18.724,13.828,30.452,18.051,19.698,60.437,0.523,0.546,5,1.0
8529.734,0.888,0.487,0.433,6.217,1.31,61.246,89.561,0.909,1.007,1.103,1.043,13.779,-64275.534,18.277,13.755,30.298,18.259,19.355,64.912,0.523,0.546,5,0.4
34.615,0.92,0.112,0.103,-0.231,0.782,88.213,100.947,0.065,0.353,0.05,0.515,14.581,-64755.593,34.245,14.489,28.617,17.863,42.977,65.664,0.523,0.546,0,0.0
9038.786,0.945,0.112,0.106,6.089,1.286,61.588,88.371,0.914,1.197,1.103,1.354,13.917,-64296.54,27.995,13.887,30.293,18.807,36.546,64.261,0.523,0.546,0,0.0
4833.166,0.955,0.112,0.107,6.153,1.31,80.703,93.13,0.884,1.0,1.072,1.043,13.727,-64298.272,35.247,13.711,30.305,18.105,44.4,65.464,0.523,0.546,0,0.0
9981.09,0.235,0.112,0.026,6.153,1.286,61.929,94.15,0.901,0.772,1.084,0.962,15.536,-64489.302,25.298,15.74,28.198,22.593,29.566,58.323,0.523,0.546,0,0.0
1309.964,0.882,0.862,0.761,6.153,1.298,101.184,92.62,0.88,1.0,1.072,1.043,14.392,-64487.308,36.224,14.342,30.812,17.768,45.105,65.467,0.523,0.546,0,0.8
10473.668,0.17,0.1,0.017,6.153,1.298,101.014,93.81,0.909,0.772,1.078,0.967,16.183,-64639.542,24.114,16.323,26.181,22.683,25.63,56.709,0.523,0.546,0,0.0
168.053,0.842,0.112,0.094,5.643,1.298,93.163,100.438,0.846,0.848,1.015,1.082,14.531,-64717.021,34.841,14.463,29.356,17.813,43.728,64.933,0.523,0.546,5,0.0
4546.717,0.65,15.037,9.774,6.281,1.298,82.069,90.581,0.884,0.975,1.072,1.013,13.842,-64303.371,34.658,13.797,30.305,18.302,43.842,64.983,0.523,0.546,5,15.0
6279.246,0.894,0.862,0.771,6.153,1.298,59.54,89.051,0.901,0.994,1.09,1.026,13.619,-64264.92,35.495,13.594,30.771,18.156,44.509,64.916,0.523,0.546,5,0.8
9007.676,0.875,1.05,0.918,6.153,1.335,61.417,91.261,0.914,0.981,1.103,0.979,13.876,-64295.189,27.267,13.877,30.317,17.925,35.877,64.611,0.523,0.546,0,1.0
9055.066,0.935,0.112,0.105,6.153,1.298,62.953,87.692,0.914,1.248,1.103,1.414,13.933,-64297.238,28.268,13.916,30.289,18.441,36.86,64.025,0.523,0.546,0,0.0
6323.373,0.84,2.062,1.732,6.153,1.31,58.857,90.581,0.892,0.994,1.09,1.026,13.582,-64264.121,35.231,13.56,30.789,18.213,44.466,65.182,0.523,0.546,0,2.0
6.328,0.942,0.112,0.106,0.28,0.095,95.211,101.287,0.374,0.416,0.369,0.383,14.597,-64761.501,34.073,14.531,29.513,18.566,42.614,65.048,0.024,0.002,0,0.0
467.192,0.642,12.037,7.734,6.089,1.286,99.307,105.366,0.867,0.962,1.053,1.005,14.551,-64636.313,35.24,14.469,30.547,17.952,44.429,65.003,0.523,0.546,0,12.0
8999.357,0.842,2.062,1.737,6.153,1.286,60.734,91.77,0.914,0.994,1.103,1.026,13.962,-64294.848,27.076,13.922,30.309,17.931,35.65,64.638,0.523,0.546,0,2.0
8859.924,0.582,15.037,8.759,6.217,1.298,66.537,89.391,0.914,0.981,1.109,1.009,13.861,-64288.748,21.119,13.859,30.326,18.148,28.317,65.229,0.523,0.546,0,15.0
7387.897,0.585,15.037,8.796,6.153,1.298,66.025,89.561,0.914,0.981,1.103,1.018,13.623,-64255.307,23.366,13.583,30.771,18.929,25.623,62.289,0.523,0.546,0,15.0
8514.357,0.955,0.112,0.107,6.217,1.298,61.758,91.6,0.909,0.994,1.103,1.043,13.808,-64274.749,18.35,13.795,30.282,18.203,19.449,64.131,0.523,0.546,5,0.0
10039.95,0.225,0.112,0.025,6.217,1.298,64.489,94.489,0.901,0.772,1.084,0.979,15.576,-64506.916,25.039,15.793,27.955,22.719,28.994,58.119,0.523,0.546,0,0.0
1319.112,0.945,0.112,0.106,6.153,1.31,100.502,101.627,0.875,1.0,1.065,1.039,14.567,-64485.997,36.251,14.484,30.728,17.803,45.037,65.289,0.523,0.546,0,0.0
4832.303,0.955,0.112,0.107,6.217,1.298,80.191,94.32,0.888,0.994,1.078,1.043,13.743,-64298.267,35.273,13.722,30.303,18.122,44.389,65.428,0.523,0.546,0,0.0
6303.097,0.882,0.862,0.761,6.217,1.298,59.369,90.071,0.892,0.994,1.084,1.022,13.616,-64264.545,35.349,13.591,30.764,18.212,44.51,65.135,0.523,0.546,0,0.8
223.759,0.75,5.062,3.796,5.898,1.286,99.307,96.699,0.854,0.524,1.028,0.583,14.471,-64700.946,34.941,14.378,29.803,18.034,43.904,65.188,0.523,0.546,0,5.0
159.485,0.845,0.112,0.095,5.643,1.298,97.771,95.509,0.841,0.842,1.015,1.077,14.447,-64719.514,34.789,14.386,29.26,17.828,43.645,65.021,0.523,0.546,0,0.0
2860.082,0.542,15.037,8.157,6.153,1.286,88.042,97.379,0.897,0.975,1.09,1.009,13.727,-64367.077,19.772,13.692,30.375,19.044,21.297,58.966,0.523,0.546,0,15.0
10712.241,0.152,0.096,0.014,6.153,1.298,101.697,94.829,0.914,0.772,1.09,0.95,16.136,-64709.267,23.653,16.32,25.362,22.467,24.24,55.939,0.523,0.546,0,0.0
1329.388,0.875,0.862,0.754,6.153,1.286,100.843,101.627,0.88,1.0,1.078,1.043,14.617,-64484.439,36.284,14.571,30.723,17.867,45.031,65.037,0.523,0.546,0,0.8
1306.526,0.885,0.862,0.763,6.217,1.31,100.331,100.777,0.88,1.007,1.072,1.039,14.354,-64487.87,36.26,14.286,30.823,17.765,45.123,64.916,0.523,0.546,5,0.8
9013.352,0.872,1.05,0.916,6.217,1.224,61.417,91.261,0.914,0.95,1.103,1.009,13.902,-64295.496,27.435,13.904,30.295,17.892,36.043,64.546,0.523,0.546,0,1.0
108.052,0.87,0.112,0.097,0.025,1.298,90.432,100.607,0.345,0.842,0.338,1.086,14.603,-64734.22,34.678,14.525,28.004,17.832,43.548,65.163,0.523,0.546,0,0.0
1333.684,0.874,0.862,0.754,6.217,1.31,99.478,101.797,0.88,1.0,1.065,1.043,14.561,-64483.681,36.181,14.519,30.716,17.847,45.069,65.051,0.523,0.546,0,0.8
3189.933,0.885,0.485,0.429,6.153,1.286,85.824,95.849,0.892,1.007,1.084,1.026,13.836,-64357.524,18.756,13.823,30.452,18.089,19.753,59.709,0.523,0.546,5,0.4
8532.351,0.85,1.05,0.892,6.217,1.298,60.905,87.012,0.909,1.0,1.097,1.039,13.747,-64275.707,18.285,13.757,30.297,18.354,19.353,65.467,0.523,0.546,0,1.0
7199.033,0.603,15.037,9.071,6.217,1.298,58.345,90.581,0.905,0.981,1.103,1.018,13.581,-64255.711,24.94,13.564,30.809,19.074,27.699,62.982,0.523,0.546,0,15.0
126.899,0.862,0.112,0.097,5.068,1.286,93.675,102.477,0.795,0.835,0.953,1.086,14.563,-64728.879,34.715,14.475,28.538,17.835,43.689,65.185,0.523,0.546,0,0.0
116.069,0.86,0.112,0.096,3.536,1.286,92.821,101.287,0.502,0.835,0.608,1.09,14.54,-64732.015,34.733,14.475,27.892,17.84,43.631,65.153,0.523,0.546,0,0.0
6314.984,0.84,2.062,1.732,6.153,1.298,59.198,91.261,0.892,0.988,1.084,1.03,13.645,-64264.333,35.285,13.618,30.787,18.215,44.466,65.087,0.523,0.546,0,2.0
186.618,0.93,0.112,0.104,5.834,1.31,97.771,100.777,0.846,0.727,1.022,0.847,14.53,-64711.601,34.977,14.42,29.528,17.902,43.815,65.438,0.523,0.546,0,0.0
10146.807,0.206,0.112,0.023,6.153,1.298,62.271,95.509,0.905,0.778,1.078,0.967,15.801,-64538.93,24.855,15.976,27.489,22.806,28.005,57.743,0.523,0.546,0,0.0
194.896,0.851,1.05,0.894,5.834,1.31,99.99,102.477,0.846,0.677,1.022,0.737,14.461,-64709.083,34.924,14.395,29.597,17.951,43.828,65.216,0.523,0.546,0,1.0
1297.349,0.844,2.062,1.741,6.217,1.31,98.624,99.928,0.884,1.007,1.072,1.039,14.342,-64489.227,36.315,14.267,30.815,17.778,45.215,64.995,0.523,0.546,5,2.0
6302.201,0.883,0.862,0.761,6.217,1.31,61.758,91.091,0.892,0.994,1.084,1.026,13.57,-64264.525,35.354,13.566,30.755,18.199,44.504,65.145,0.523,0.546,0,0.8
143.043,0.852,0.112,0.095,5.387,1.286,94.357,101.627,0.82,0.842,0.971,1.082,14.509,-64724.616,34.83,14.385,28.941,17.855,43.697,64.988,0.507,0.546,5,0.0
4835.442,0.955,0.112,0.107,6.153,1.31,81.215,94.15,0.892,1.013,1.084,1.043,13.715,-64298.238,35.253,13.722,30.305,18.124,44.375,65.538,0.523,0.546,0,0.0
6941.028,0.637,15.037,9.586,6.153,1.298,58.345,89.391,0.909,0.975,1.097,1.013,13.687,-64257.67,28.248,13.62,30.716,19.2,31.839,63.975,0.523,0.546,0,15.0
116.615,0.862,0.112,0.097,3.727,1.298,92.821,101.967,0.527,0.842,0.633,1.086,14.546,-64731.831,34.722,14.466,27.933,17.84,43.649,65.151,0.523,0.546,0,0.0
8521.906,0.89,0.487,0.433,6.089,1.286,63.124,87.012,0.905,1.0,1.097,1.048,13.792,-64275.144,18.306,13.809,30.28,18.16,19.394,64.251,0.523,0.546,5,0.4
53.752,0.905,0.112,0.101,-0.295,1.261,86.848,97.888,0.048,0.81,0.037,1.073,14.678,-64750.155,34.289,14.606,28.201,17.818,43.213,64.994,0.523,0.546,0,0.0
6310.052,0.882,0.862,0.761,6.153,1.31,59.369,90.751,0.892,0.988,1.09,1.026,13.647,-64264.407,35.266,13.61,30.764,18.227,44.496,65.101,0.523,0.546,0,0.8
1315.11,0.904,0.393,0.349,6.153,1.31,100.502,92.28,0.884,1.013,1.059,1.039,14.493,-64486.564,36.278,14.451,30.771,17.786,45.053,65.236,0.523,0.546,0,0.0
7752.759,0.562,15.037,8.458,6.153,1.298,61.076,88.881,0.909,0.975,1.103,1.013,13.649,-64253.585,21.073,13.607,30.65,18.82,22.778,60.91,0.523,0.546,0,15.0
4830.901,0.955,0.112,0.107,6.153,1.286,79.338,93.3,0.884,1.007,1.078,1.043,13.744,-64298.391,35.266,13.736,30.309,18.126,44.368,65.422,0.523,0.546,0,0.0
4817.501,0.893,0.862,0.77,6.153,1.298,80.874,93.13,0.892,1.007,1.084,1.039,13.799,-64298.465,35.177,13.776,30.287,18.18,44.361,65.208,0.523,0.546,0,0.8
4884.841,0.755,6.037,4.558,6.153,1.286,78.826,93.81,0.884,1.0,1.078,1.039,13.794,-64297.332,35.135,13.78,30.303,18.031,44.22,65.182,0.523,0.546,0,6.0
10453.1,0.172,0.107,0.018,6.217,1.298,100.331,94.999,0.918,0.778,1.09,0.967,16.146,-64633.257,24.088,16.299,26.278,22.69,25.766,56.766,0.523,0.546,0,0.0
59.757,0.9,0.112,0.101,-0.231,1.274,87.701,98.058,0.043,0.823,0.043,1.086,14.683,-64748.435,34.378,14.631,28.115,17.832,43.262,65.035,0.523,0.546,0,0.0
865.198,0.512,23.062,11.819,6.153,1.286,100.502,104.686,0.867,0.943,1.047,0.988,14.395,-64557.67,35.501,14.296,30.845,17.922,44.798,65.341,0.523,0.546,0,23.0
9041.642,0.942,0.112,0.106,6.217,1.298,62.441,90.411,0.914,1.21,1.097,1.371,13.921,-64296.614,28.042,13.934,30.288,18.582,36.597,64.212,0.523,0.546,0,0.0
4822.396,0.89,0.862,0.767,6.153,1.298,81.728,94.15,0.892,1.007,1.084,1.039,13.803,-64298.465,35.216,13.785,30.294,18.159,44.363,65.307,0.523,0.546,0,0.8
6619.708,0.617,21.037,12.984,6.153,1.298,58.004,88.881,0.901,0.962,1.09,1.001,13.79,-64259.979,35.984,13.72,30.931,19.766,43.374,64.963,0.523,0.546,0,21.0
41.181,0.915,0.112,0.102,-0.231,1.274,89.92,98.058,0.056,0.715,0.05,0.92,14.585,-64753.677,34.255,14.498,28.458,17.745,43.046,65.113,0.523,0.546,0,0.0
9.756,0.935,0.112,0.105,0.025,0.058,94.699,93.81,0.26,0.366,0.257,0.319,14.661,-64760.72,34.093,14.563,29.325,18.424,42.666,65.043,0.024,0.002,0,0.0
4844.323,0.882,0.862,0.761,6.217,1.31,79.679,93.64,0.897,1.007,1.072,1.048,13.792,-64298.163,35.255,13.779,30.289,18.096,44.352,65.486,0.523,0.546,0,0.8
11.187,0.935,0.112,0.105,-0.167,0.033,90.944,95.849,0.226,0.347,0.219,0.294,14.632,-64760.524,34.12,14.536,29.282,18.412,42.692,64.998,0.523,0.002,0,0.0
3147.578,0.85,1.176,0.996,6.089,1.298,85.312,95.339,0.892,1.007,1.084,1.026,13.69,-64359.292,18.767,13.658,30.416,18.328,20.015,57.926,0.523,0.546,0,1.0
3187.352,0.885,0.487,0.431,6.217,1.286,84.629,93.47,0.892,1.007,1.078,1.03,13.841,-64357.646,18.776,13.82,30.452,18.113,19.751,59.468,0.523,0.546,5,0.4
8286.759,0.54,15.037,8.12,6.217,1.31,61.246,91.6,0.905,0.981,1.097,1.018,13.693,-64266.648,19.016,13.7,30.319,18.417,20.355,58.993,0.523,0.546,0,15.0
1337.142,0.872,0.862,0.752,6.153,1.286,99.99,91.091,0.875,1.0,1.072,1.039,14.543,-64483.244,36.139,14.492,30.707,17.847,45.073,65.044,0.523,0.546,0,0.8
1736.362,0.643,15.037,9.682,6.217,1.298,99.478,98.058,0.875,0.975,1.072,1.018,14.308,-64436.119,30.864,14.266,30.695,18.046,35.702,63.265,0.523,0.546,0,15.0
4823.535,0.89,0.862,0.767,6.217,1.298,81.215,93.81,0.888,1.007,1.072,1.048,13.809,-64298.426,35.204,13.777,30.282,18.164,44.386,65.335,0.523,0.546,0,0.8
8509.47,0.949,0.112,0.106,6.217,1.298,62.612,89.901,0.909,1.0,1.103,1.043,13.787,-64274.437,18.377,13.785,30.299,18.272,19.479,63.206,0.523,0.546,5,0.0
3150.446,0.86,1.05,0.903,6.153,1.298,84.288,95.509,0.892,1.007,1.084,1.03,13.661,-64359.103,18.756,13.647,30.413,18.268,20.004,57.905,0.523,0.546,0,1.0
6310.629,0.882,0.862,0.761,6.217,1.298,59.198,90.411,0.892,0.988,1.078,1.026,13.629,-64264.333,35.273,13.613,30.752,18.248,44.496,65.096,0.523,0.546,0,0.8
138.617,0.855,0.112,0.096,5.451,1.286,94.357,101.457,0.833,0.835,0.99,1.086,14.522,-64725.656,34.795,14.429,28.869,17.836,43.716,64.986,0.523,0.546,5,0.0
128.902,0.86,0.112,0.096,5.323,1.31,92.821,100.438,0.807,0.848,0.965,1.077,14.572,-64728.3,34.761,14.477,28.589,17.845,43.671,65.156,0.523,0.546,0,0.0
148.04,0.85,0.112,0.095,5.323,1.286,94.357,100.438,0.82,0.848,0.99,1.086,14.476,-64722.956,34.833,14.403,29.066,17.848,43.677,65.046,0.523,0.546,5,0.0
170.046,0.84,0.112,0.094,5.643,1.237,97.942,100.777,0.846,0.842,1.028,1.069,14.549,-64716.448,34.828,14.475,29.371,17.815,43.705,64.927,0.523,0.546,5,0.0
116.069,0.86,0.112,0.096,3.536,1.286,92.821,101.287,0.502,0.835,0.608,1.09,14.54,-64732.015,34.733,14.475,27.892,17.84,43.631,65.153,0.523,0.546,0,0.0
8510.909,0.952,0.112,0.107,6.153,1.298,62.271,87.352,0.909,1.0,1.097,1.039,13.809,-64274.61,18.371,13.802,30.306,18.231,19.483,62.999,0.523,0.546,5,0.0
8532.064,0.85,1.05,0.892,6.153,1.286,60.734,86.842,0.914,1.007,1.103,1.043,13.752,-64275.702,18.294,13.759,30.29,18.401,19.341,65.579,0.523,0.546,0,1.0
186.05,0.93,0.112,0.104,5.77,1.298,98.795,98.738,0.85,0.759,1.028,0.881,14.528,-64711.795,34.997,14.449,29.538,17.889,43.799,65.456,0.523,0.546,0,0.0
162.045,0.845,0.112,0.095,5.643,1.298,96.235,98.908,0.846,0.854,1.022,1.082,14.501,-64718.844,34.792,14.441,29.281,17.826,43.653,65.029,0.523,0.546,0,0.0
194.328,0.85,1.05,0.892,5.706,1.298,98.112,102.987,0.846,0.683,1.022,0.745,14.505,-64709.288,34.944,14.395,29.585,17.953,43.827,65.23,0.523,0.546,0,1.0
8508.312,0.896,0.112,0.104,6.217,1.298,60.734,89.221,0.909,1.0,1.097,1.039,13.782,-64274.393,18.373,13.787,30.305,18.307,19.487,63.542,0.523,0.546,5,0.0
4854.947,0.84,2.062,1.732,6.217,1.298,80.703,90.411,0.888,1.007,1.078,1.043,13.81,-64298.0,35.201,13.788,30.311,18.053,44.353,65.356,0.523,0.546,0,2.0
6283.019,0.892,0.862,0.769,6.153,1.298,60.052,90.751,0.892,0.994,1.078,1.026,13.614,-64264.822,35.513,13.594,30.756,18.124,44.485,65.141,0.523,0.546,0,0.8
9007.065,0.875,1.05,0.918,6.153,1.31,60.905,93.13,0.914,1.0,1.103,1.013,13.9,-64295.184,27.27,13.896,30.31,17.939,35.853,64.611,0.523,0.546,0,1.0
8518.98,0.952,0.112,0.107,6.217,1.286,61.246,83.953,0.914,1.0,1.103,1.043,13.81,-64274.976,18.319,13.805,30.294,18.171,19.414,63.819,0.523,0.546,5,0.0
1790.646,0.639,15.037,9.616,6.217,1.298,101.014,98.058,0.888,0.975,1.078,1.013,14.11,-64433.12,29.684,14.058,30.694,18.286,34.063,63.043,0.523,0.546,0,15.0
3170.857,0.929,0.112,0.104,6.217,1.31,85.482,94.659,0.901,1.0,1.09,1.03,13.713,-64358.153,18.711,13.687,30.427,18.181,19.869,58.327,0.523,0.546,5,0.0
8533.234,0.85,1.05,0.892,6.217,1.286,60.905,87.862,0.909,1.0,1.103,1.043,13.761,-64275.707,18.274,13.735,30.3,18.327,19.344,65.174,0.523,0.546,0,1.0
3176.889,0.952,0.112,0.107,6.217,1.298,85.824,94.829,0.901,1.007,1.078,1.03,13.737,-64358.078,18.734,13.726,30.445,18.143,19.838,58.697,0.523,0.546,5,0.0
142.793,0.852,0.112,0.095,5.451,1.286,96.406,101.967,0.824,0.842,0.978,1.082,14.509,-64724.616,34.83,14.385,28.941,17.855,43.697,64.988,0.507,0.546,5,0.0
198.047,0.852,1.05,0.895,5.834,1.298,99.819,95.679,0.85,0.658,1.022,0.715,14.48,-64708.208,34.901,14.388,29.625,17.954,43.853,65.227,0.523,0.546,0,1.0
8494.814,0.857,1.052,0.902,6.153,1.31,60.564,90.921,0.914,0.994,1.103,1.039,13.802,-64273.81,18.404,13.788,30.326,18.528,19.542,62.323,0.523,0.546,5,1.0
3163.984,0.895,0.487,0.436,6.217,1.298,83.776,92.79,0.897,1.007,1.09,1.03,13.625,-64358.565,18.721,13.615,30.404,18.247,19.92,57.87,0.523,0.546,5,0.4
176.041,0.84,0.112,0.094,5.77,1.507,90.432,100.268,0.85,0.905,1.022,1.329,14.617,-64714.676,34.896,14.537,29.462,17.811,43.753,65.129,0.523,0.546,0,0.0
7062.456,0.62,15.037,9.323,6.281,1.298,58.004,92.62,0.909,0.981,1.103,1.009,13.633,-64256.002,26.485,13.564,30.762,19.706,29.658,63.52,0.523,0.546,0,15.0
7069.594,0.617,15.037,9.285,6.153,1.31,58.686,92.11,0.905,0.975,1.097,1.009,13.62,-64255.909,26.448,13.555,30.74,19.649,29.549,63.501,0.523,0.546,0,15.0
9056.783,0.932,0.112,0.104,6.217,1.298,62.271,88.711,0.914,1.248,1.103,1.414,13.928,-64297.332,28.32,13.926,30.291,18.418,36.895,64.009,0.523,0.546,0,1.0
